gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1319482620	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/364de5ef0-3463-44c2-b5ee-b4d48ea12775	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Bloomington, Mayfield Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862	39.18379491650244	-86.60534838008017							1903-03-15T00:00:00Z	15	3	1903	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	36238			CC0_1_0					2018-07-07T10:13:02.351Z		COORDINATE_REPROJECTED
1319480111	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/364c23c1a-863f-4e75-8b4c-6a5d3921f233	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cathedral Caverns (Ala. Cave Survey # 165), T5S R4E Section 29	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-07-27T00:00:00Z	27	7	1965	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	319352			CC0_1_0					2018-07-07T10:13:02.354Z		
1319471485	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/364652e7a-822f-41a4-930b-cd2e086900e9	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Lafayette, ca. 5 mi (air) SW of, Pettijohn Cave, on road into Dickson Gulf, 0.9 mi (by road) W of its junction with Chamberlain Road	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.6631	-85.3619							1972-08-23T00:00:00Z	23	8	1972	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	491340			CC0_1_0					2018-07-07T10:13:02.481Z		GEODETIC_DATUM_ASSUMED_WGS84
1319470105	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3644eff32-30af-401a-a07c-db404eac18a5	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	WAYNESVILLE, 10 MI S OF, BERRY FARM, N OF BERRY + INDIAN CAVES	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-11-01T00:00:00Z		11	1952	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	148412			CC0_1_0					2018-07-07T10:13:02.298Z		
1319452435	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3638a4971-1150-4ffb-83e0-bd471700533d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	FUGATE'S CAVE	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.6501	-83.0546	41.68						1962-08-18T00:00:00Z	18	8	1962	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	160488			CC0_1_0					2018-07-07T10:13:02.518Z		
1319434667	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/362c1549f-1b52-4923-9c54-f0146a580e57	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	CASTLEWOOD, 6 MI SE OF, JOHNSON CAVE, ON VA. NO. 71	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.8448	-82.2207	108.42						1955-08-21T00:00:00Z	21	8	1955	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	138832			CC0_1_0					2018-07-07T10:13:02.316Z		
1319422628	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36236351a-f237-4f54-9eb7-eb289a170a4e	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Bloomington, Mayfield Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862	39.18379491650244	-86.60534838008017							1898-11-12T00:00:00Z	12	11	1898	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	36224			CC0_1_0					2018-07-07T10:13:02.428Z		COORDINATE_REPROJECTED
1319412521	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/361c4f2f3-07b0-493b-b9b7-77bb691a151a	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	TAZEWELL, NEAR, HIGGENBOTTOM CAVE	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.0475	-81.5935	940.82										5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	143691			CC0_1_0					2018-07-07T10:13:02.394Z		
1319373390	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36006b4e2-0ced-48e1-a8b6-5afbd7520d50	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469858			CC0_1_0					2018-07-07T10:13:02.347Z		GEODETIC_DATUM_ASSUMED_WGS84
1319372601	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3600017c5-a477-4850-a5b9-bcd6cacbf46c	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Lost Mill	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.0497	-81.6567	186.68						1989-01-01T00:00:00Z			1989	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	543650			CC0_1_0					2018-07-07T10:13:02.555Z		
1319358388	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35f5f0961-7f47-413f-ac52-904ec8de4610	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469874			CC0_1_0					2018-07-07T10:13:02.343Z		GEODETIC_DATUM_ASSUMED_WGS84
1319357341	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35f51ecf6-2222-4857-b528-0771fb9c889b	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Lafayette, ca. 5 mi (air) SW of, Pettijohn Cave, on road into Dickson Gulf, 0.9 mi (by road) W of its junction with Chamberlain Road	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.6631	-85.3619							1987-08-28T00:00:00Z	28	8	1987	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	467971			CC0_1_0					2018-07-07T10:13:02.478Z		GEODETIC_DATUM_ASSUMED_WGS84
1319349724	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35efcd238-91ec-490d-a8d4-afb90a2ea367	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	CRANDON, PATTON CAVE	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.14	-80.96	6855.81						1955-07-03T00:00:00Z	3	7	1955	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	138821			CC0_1_0					2018-07-07T10:13:02.354Z		
1319337341	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35e7279e4-02a1-4338-8979-6e817254d174	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Hemphill Spring, ca. 5.5 mi NE of Cloudland, E slope of Lookout Mountain	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.565	-85.4181							1995-05-31T00:00:00Z	31	5	1995	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	553645			CC0_1_0					2018-07-07T10:13:02.557Z		GEODETIC_DATUM_ASSUMED_WGS84
1319337092	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35e6fc1cf-547e-4e34-b725-cca28a6f9980	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Lexington, S of, off U.S. Route 68, and also off Cave Hill Road, Crystal Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862									1970-01-01T00:00:00Z			1970	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	255541			CC0_1_0					2018-07-07T10:13:02.389Z		
1319335591	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35e60d820-cb7e-4758-8b16-9439250a4156	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	King School Cave (Ala. Cave Survey # 39), T7S R4E S34, Lake Guntersville State Park	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.3883	-86.2153							1992-06-03T00:00:00Z	3	6	1992	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	332848			CC0_1_0					2018-07-07T10:13:02.499Z		GEODETIC_DATUM_ASSUMED_WGS84
1319318492	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35d9f3f9a-0e52-4f37-a092-ba8a2479ce64	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Gravette, 1.5 mi E of, 1.5 mi E on US Route 71, 0.25 mi S on dirt road, 0.25 mi W on lane	bc092ff0-02e4-11dc-991f-b8a03c50a862									1957-11-03T00:00:00Z	3	11	1957	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	545436			CC0_1_0					2018-07-07T10:13:02.333Z		
1319266021	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35b49eca3-2ff7-498f-8ef2-9dc1242384d3	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	DEMOREST, NEAR	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.5663	-83.5448							1935-09-01T00:00:00Z		9	1935	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	115621			CC0_1_0					2018-07-07T10:13:02.369Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1319253891	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35ac126c3-827c-4179-bade-e4b90389028f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469886			CC0_1_0					2018-07-07T10:13:02.487Z		GEODETIC_DATUM_ASSUMED_WGS84
1319241293	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35a339a91-b3fe-4e05-b20e-698274a60ea2	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Wilson Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862									1967-07-05T00:00:00Z	5	7	1967	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	319358			CC0_1_0					2018-07-07T10:13:02.341Z		
1319235733	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/359f3b526-f8d0-420a-8ce1-51b3c2bfb9fc	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	No Further Locality Data	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.303454271648505	-83.83226608601201											5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	8821			CC0_1_0					2018-07-07T10:13:02.367Z		COORDINATE_REPROJECTED
1319218143	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3592d9b6f-73e0-464e-9305-efebb2ed651b	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469881			CC0_1_0					2018-07-07T10:13:02.315Z		GEODETIC_DATUM_ASSUMED_WGS84
1319189267	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/357e72d01-7f78-4cad-82b7-738bed2d25a7	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	CRANDON, PATTON CAVE	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.14	-80.96	6855.81						1955-07-03T00:00:00Z	3	7	1955	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	138813			CC0_1_0					2018-07-07T10:13:02.371Z		
1319182367	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/357968064-e065-4f65-9066-c5388eb7b3a6	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Camp Crowder	bc092ff0-02e4-11dc-991f-b8a03c50a862									1944-04-23T00:00:00Z	23	4	1944	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	119139			CC0_1_0					2018-07-07T10:13:02.536Z		
1319175061	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35746e143-638e-4b04-9e18-7d1d9ca86ec9	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469867			CC0_1_0					2018-07-07T10:13:02.424Z		GEODETIC_DATUM_ASSUMED_WGS84
1319166462	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/356e6de91-c971-4cbc-ab98-ba4df2168508	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	SHELLMOUND, NEAR, WINE-HOUSE CAVE	bc092ff0-02e4-11dc-991f-b8a03c50a862									1901-01-01T00:00:00Z			1901	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	29664			CC0_1_0					2018-07-07T10:13:02.351Z		
1319148092	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3560f6b11-4aa3-412b-a8e4-c94860ef129b	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	No Further Locality Data	bc092ff0-02e4-11dc-991f-b8a03c50a862									1902-04-15T00:00:00Z	15	4	1902	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	57115			CC0_1_0					2018-07-07T10:13:02.366Z		
1319105870	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3542f3e3f-3d96-447c-9504-def7274d782c	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Bloomington, Mayfield Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862	39.18379491650244	-86.60534838008017							1904-02-16T00:00:00Z	16	2	1904	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	36230			CC0_1_0					2018-07-07T10:13:02.390Z		COORDINATE_REPROJECTED
1319086763	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/353585390-5c4c-45bb-b37a-916de546a753	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cope Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.6636	-83.2431							1984-07-09T00:00:00Z	9	7	1984	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	543630			CC0_1_0					2018-07-07T10:13:02.385Z		GEODETIC_DATUM_ASSUMED_WGS84
1319083002	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3532d8993-0b4d-492c-a52d-2e271b456f0f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Mammoth Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862									1929-08-22T00:00:00Z	22	8	1929	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	79437			CC0_1_0					2018-07-07T10:13:02.436Z		
1319077838	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/352f202c4-b01c-4b9a-82fe-a2ea3ccfcbbc	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	SMOKE HOLE	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.31	-80.5	636.0						1955-07-09T00:00:00Z	9	7	1955	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	138829			CC0_1_0					2018-07-07T10:13:02.539Z		
1319054810	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/351ed5d04-e9c1-4aac-a759-b908756e7c0b	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Duffield, 2.5 mi E of, 0.4-0.5 mi N of Natural Tunnel State Park entrance on VA Route 871, cave above Stock Creek	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.7019	-82.7436							1984-07-13T00:00:00Z	13	7	1984	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	543641			CC0_1_0					2018-07-07T10:13:02.342Z		
1319053316	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/351db062d-4753-4064-af5d-9055c5c655ed	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Duffield, 2.5 mi E of, 0.4-0.5 mi N of Natural Tunnel State Park entrance on VA Route 871, cave above Stock Creek	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.7019	-82.7436							1984-07-13T00:00:00Z	13	7	1984	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	543635			CC0_1_0					2018-07-07T10:13:02.321Z		
1319050195	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/351b8c1a6-e889-4f1a-a71d-defe2e2419d3	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Lafayette, ca. 5 mi (air) SW of, Pettijohn Cave, on road into Dickson Gulf, 0.9 mi (by road) W of its junction with Chamberlain Road	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.6631	-85.3619							1988-03-12T00:00:00Z	12	3	1988	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	473448			CC0_1_0					2018-07-07T10:13:02.475Z		GEODETIC_DATUM_ASSUMED_WGS84
1319024772	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3509a78f1-00be-43bf-b1c0-a75b05002b04	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Bloomington, Mayfield Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862	39.18379491650244	-86.60534838008017							1902-10-28T00:00:00Z	28	10	1902	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	36215			CC0_1_0					2018-07-07T10:13:02.277Z		COORDINATE_REPROJECTED
1319018045	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3504e4c01-6924-4ff7-a1aa-8a7c74ea056f	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469887			CC0_1_0					2018-07-06T23:17:17.219Z		GEODETIC_DATUM_ASSUMED_WGS84
1319008570	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34fe5179b-c4e9-4b69-a8f6-3320e5ff0135	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Route 68 Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862									1967-07-05T00:00:00Z	5	7	1967	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	319364			CC0_1_0					2018-07-06T23:17:17.244Z		
1319006678	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34fcdfbc1-33cc-4385-a612-e98c691e4aa4	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469891			CC0_1_0					2018-07-06T23:17:17.327Z		GEODETIC_DATUM_ASSUMED_WGS84
1318983747	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34ecb2e31-3b06-4068-82a7-6547de2f0685	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	CRANDON, PATTON CAVE	bc092ff0-02e4-11dc-991f-b8a03c50a862	37.14	-80.96	6855.81						1955-07-03T00:00:00Z	3	7	1955	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	138815			CC0_1_0					2018-07-06T23:17:17.224Z		
1318973994	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34e5b1c69-bc8b-4164-8113-41e64180893d	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Locust Grove, 4 mi S of	bc092ff0-02e4-11dc-991f-b8a03c50a862	36.13753431157507	-95.16877367558219	2465.52						1951-04-22T00:00:00Z	22	4	1951	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	545441			CC0_1_0					2018-07-06T23:17:17.292Z		COORDINATE_REPROJECTED
1318967636	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34e148428-f0d0-40f5-9c15-3a7d894320a8	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Mtn. Cove Farm Cave	bc092ff0-02e4-11dc-991f-b8a03c50a862	34.6219	-85.4563							1969-05-01T00:00:00Z		5	1969	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	319355			CC0_1_0					2018-07-06T23:17:17.245Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1318959797	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34db9ceba-5f39-4bcf-8f00-dc86a1e0c1bd	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	McFarland Cave (Ala. Cave Survey # 65), T3S R3E Section 22	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-14T00:00:00Z	14	4	1965	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	319346			CC0_1_0					2018-07-06T23:17:17.208Z		
1318914911	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34bbfb6b7-161a-4eca-97f9-5fc635519142	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469873			CC0_1_0					2018-07-06T23:17:17.298Z		GEODETIC_DATUM_ASSUMED_WGS84
1318894676	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34ad68c6c-502f-4389-a2ee-da3b19f45ca2	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	US	Cushman, W of, Blowing Cave (Cushman Cave)	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.875	-91.7736							1971-04-13T00:00:00Z	13	4	1971	5218351	5218351	PRESERVED_SPECIMEN	USNM	Amphibians & Reptiles	469864			CC0_1_0					2018-07-06T23:17:17.234Z		GEODETIC_DATUM_ASSUMED_WGS84
